tweet_id,sentiment,tweet,tokenized,compound,negative,neutral,positive
1962832146,sadness,@danisometimes  sadness. you could hang out with me and feel less apathetic.,danisometim sad you could hang out with me and feel less apathet,-0.4767,0.22,0.78,0.0
1962833230,sadness,Mean people suck.,mean peopl suck,-0.4404,0.592,0.408,0.0
1962833464,sadness,"we need to have a haters ball today like on dave chappelle,,,,, man I miss those days on comedy central the new episodes",we need to have a hater ball today like on dave chappel man i miss those day on comedi central the new episod,-0.2263,0.177,0.723,0.1
1962835758,sadness,@japanimated I miss you too,japanim i miss you too,-0.1531,0.348,0.652,0.0
1962836415,sadness,@Spacerbunny oh that sucks!!!  Thank God for your laptop!!,spacerbunni oh that suck thank god for your laptop,0.1779,0.215,0.444,0.341
1962837456,sadness,@MikeyUnderwood so no rice or crusty bread with the chili .... aawww,mikeyunderwood so no rice or crusti bread with the chili aawww,-0.3597,0.2,0.8,0.0
1962837796,sadness,@Totally_Toni   i'm having one of those days today also,total toni i m have one of those day today also,0.0,0.0,1.0,0.0
1962838425,sadness,slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....,slept with my eye open again hurt like hell wish i could find the eye lube stuff to make it feel better,-0.2263,0.249,0.498,0.252
1962839402,sadness,I'm suppose to get up to go find sumthin to wear tomorrow but I can't get up,i m suppos to get up to go find sumthin to wear tomorrow but i can t get up,0.0,0.0,1.0,0.0
1962840471,sadness,u ever have a friend that u just wonder why are we friends? i know what you get from me but i'm questioning what i'm getting from u.,u ever have a friend that u just wonder whi are we friend i know what you get from me but i m question what i m get from u,0.4939,0.0,0.819,0.181
1962841213,sadness,"@qdakid Q, i dont get love anymore  ?",qdakid q i dont get love anymor,-0.5216,0.457,0.543,0.0
1962842897,sadness,@Cherryadestains It was blatently your fault for just shoving it in the bag when I said no  I felt that you had very much tricked me. xx,cherryadestain it wa blatent your fault for just shove it in the bag when i said no i felt that you had veri much trick me xx,-0.6249,0.217,0.783,0.0
1962843205,sadness,"@MelissaPan awe yeah, it's more fun revising with others but you get distracted easier &gt;.&lt; yeah I'm tired, revising history",melissapan awe yeah it s more fun revis with other but you get distract easier gt lt yeah i m tire revis histori,0.8499,0.094,0.469,0.437
1962843557,sadness,"Ugh, I don't know if U even care about Nicole Richie, but I do and C that I missed her on TV last nite despite the twitter  @JennOrtigoza",ugh i don t know if u even care about nicol richi but i do and c that i miss her on tv last nite despit the twitter jennortigoza,-0.1779,0.147,0.772,0.081
1962843598,sadness,George is sad because he can't go for a car ride with his dad  http://apps.facebook.com/dogbook/profile/view/6877274,georg is sad becaus he can t go for a car ride with hi dad http app facebook com dogbook profil view,-0.4767,0.14,0.86,0.0
1962843641,sadness,sick  and HAPPY 13th Amanda,sick and happi th amanda,-0.5106,0.452,0.548,0.0
1962846023,sadness,"@tatrtalk I wanted to, but I sadly work today.  Normally, I don't work Fridays, either.",tatrtalk i want to but i sadli work today normal i don t work friday either,0.0387,0.0,0.905,0.095
1962846154,sadness,Willie is pouting because Grandma didn't put any treats on my food  http://apps.facebook.com/dogbook/profile/view/6877293,willi is pout becaus grandma didn t put ani treat on my food http app facebook com dogbook profil view,0.4019,0.0,0.87,0.13
1962847278,sadness,So tired n sick-what the fuck is wrong w me,so tire n sick what the fuck is wrong w me,-0.8801,0.629,0.371,0.0
1962848016,sadness,is really sad about her nephew  but keeping busy sorting out items for BWM! http://bit.ly/N9tsM,is realli sad about her nephew but keep busi sort out item for bwm http bit ly n tsm,0.5927,0.089,0.697,0.214
1962848828,sadness,@MajorSpoilers majorspoilers.com has problems - cannot get the site working,majorspoil majorspoil com ha problem cannot get the site work,-0.0772,0.206,0.611,0.183
1962850361,sadness,@pollybowles don't say that - I really miss my red Porsche (sold it 2 yrs ago),pollybowl don t say that i realli miss my red porsch sold it yr ago,-0.1531,0.118,0.882,0.0
1962850560,sadness,"just played like, 5 games of dota hahaha. I wanna go home",just play like game of dota hahaha i wanna go home,0.8176,0.0,0.452,0.548
1962850752,sadness,On my way to get the crate and Bella Dolce!!!! Sad cuz @livingdeaderin is going tto Richmond,on my way to get the crate and bella dolc sad cuz livingdeaderin is go tto richmond,-0.4767,0.162,0.838,0.0
1962851232,sadness,@PrinceTerrence TERRY TERRY TERRY!! i miss you,princeterr terri terri terri i miss you,-0.1531,0.242,0.758,0.0
1962851524,sadness,@lancearmstrong any chance of seeing you at a race in germany? unfortunately hardly any tv &amp; news coverage of cycling here anymore!,lancearmstrong ani chanc of see you at a race in germani unfortun hardli ani tv amp news coverag of cycl here anymor,0.0,0.0,1.0,0.0
1962853106,sadness,@mtupyro - don't feel bad. I got a foad for a promotion here too.,mtupyro don t feel bad i got a foad for a promot here too,-0.5423,0.28,0.72,0.0
1962856368,sadness,Is at the botanical gardens and its beautiful but she forgot an extra memory card so no pictures today,is at the botan garden and it beauti but she forgot an extra memori card so no pictur today,-0.5858,0.174,0.826,0.0
1962858616,sadness,moving offices  I'm going to miss you Hollywood.,move offic i m go to miss you hollywood,-0.1531,0.211,0.789,0.0
1962860294,sadness,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing,day without sleep and now a migrain i thought life postr wa meant to be relax,0.4404,0.0,0.818,0.182
1962860873,sadness,Please help me get this song out of my head,pleas help me get thi song out of my head,0.4019,0.0,0.769,0.231
1962861083,sadness,Im in science!! very boring,im in scienc veri bore,-0.25,0.333,0.667,0.0
1962863489,sadness,Back at home. At the moment Iï¿½m speaking to my aunt on the telephone and Darius is neighting in the backround... Miss my little horse,back at home at the moment i m speak to my aunt on the telephon and dariu is neight in the backround miss my littl hors,-0.1531,0.065,0.935,0.0
1962865253,sadness,@deevazquez Lol. She's offering me a case of guiness!  can you one up her? If you buy me two I'll stay. Let's start the bidding wars,deevazquez lol she s offer me a case of guiness can you one up her if you buy me two i ll stay let s start the bid war,-0.2732,0.131,0.774,0.094
1962865618,sadness,"watched prison break special, such a sad ending",watch prison break special such a sad end,-0.5719,0.489,0.305,0.206
1962866298,sadness,"Aww @danbharris is getting married, congrats to him and his new wife! Now I miss the WN Weekend people",aww danbharri is get marri congrat to him and hi new wife now i miss the wn weekend peopl,-0.1531,0.086,0.914,0.0
1962866942,sadness,Spent the last hour signing yearbooks. I'll miss you guys!,spent the last hour sign yearbook i ll miss you guy,-0.1531,0.151,0.849,0.0
1962867725,sadness,"@danielbachhuber if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",danielbachhub if so the tmobil g is the hummer h i wish i had the batteri life of an iphon,0.4019,0.0,0.847,0.153
1962870184,sadness,Oh no... The sun's gone!,oh no the sun s gone,-0.296,0.355,0.645,0.0
1962870455,sadness,@NateBodnar are you going with jordan? he told me to come but im stuck at work,natebodnar are you go with jordan he told me to come but im stuck at work,-0.3612,0.143,0.857,0.0
1962870762,sadness,@nippysweety Thanks very much for the #ff @nippysweety ! My only one today,nippysweeti thank veri much for the ff nippysweeti my onli one today,0.6486,0.0,0.654,0.346
1962871752,sadness,@revfry his fam would disown us if we weren't there!   Both of us really wanted to come to the bbq  but got our weekends mixed up -,revfri hi fam would disown us if we weren t there both of us realli want to come to the bbq but got our weekend mix up,0.0387,0.0,0.956,0.044
1962873284,sadness,@Pristina I hide my berry like a slave REGULARLY only today I was caught by massa   &amp; im def not light enough to be a juice pouring slave,pristina i hide my berri like a slave regularli onli today i wa caught by massa amp im def not light enough to be a juic pour slave,0.2023,0.065,0.84,0.095
1962874493,sadness,"i'm out of books to read, movies to watch n stuff to buy...i'm bored!",i m out of book to read movi to watch n stuff to buy i m bore,-0.25,0.154,0.846,0.0
1962874778,sadness,Sad to say bye bye to these beautiful mountains.  http://twitpic.com/675ks,sad to say bye bye to these beauti mountain http twitpic com ks,-0.4767,0.205,0.795,0.0
1962874892,sadness,I missed @tapulous giving away a TTC code,i miss tapul give away a ttc code,-0.1531,0.242,0.758,0.0
1962875097,sadness,#twpp and no one told me?,twpp and no one told me,-0.296,0.306,0.694,0.0
1962876492,sadness,Why don't you make me feel like you used to,whi don t you make me feel like you use to,0.3612,0.0,0.783,0.217
1962876646,sadness,@AttyBowen me and Arlando are totally done. I havn'e talked to him in a LONG time!Now I just have to find a 'worth while' man...,attybowen me and arlando are total done i havn e talk to him in a long time now i just have to find a worth while man,0.2263,0.0,0.917,0.083
1962877074,sadness,I Wish i was still in Cornwall - i miss my auntie's dogs,i wish i wa still in cornwal i miss my aunti s dog,0.2732,0.142,0.619,0.239
1962877226,sadness,@hitekfame my bad... I am always running...,hitekfam my bad i am alway run,-0.5423,0.412,0.588,0.0
1962878292,sadness,"Ok, WTF?! Why do you have something on your menu *in the window* if you don't sell it?! I wanted my bubble tea",ok wtf whi do you have someth on your menu in the window if you don t sell it i want my bubbl tea,-0.3182,0.144,0.722,0.133
1962878877,sadness,@majayy what about me  I miss you too!,majayi what about me i miss you too,-0.1531,0.211,0.789,0.0
1962880350,sadness,@lisibo ooohhhhh - sorry  So sad - never noticed the dollar signs! #oxteach,lisibo ooohhhhh sorri so sad never notic the dollar sign oxteach,-0.6113,0.285,0.715,0.0
1962880889,sadness,Ugly betty was sooooooo sad!!!,ugli betti wa sooooooo sad,-0.4767,0.437,0.563,0.0
1962883058,sadness,Only have 80  followers... So sad.,onli have follow so sad,-0.6113,0.499,0.501,0.0
1962883577,sadness,Senior video in mustang update. I'm gonna cry,senior video in mustang updat i m gonna cri,0.0,0.0,1.0,0.0
1962883749,sadness,I have to wait until I get home to watch the New Moon trailer clip. Stupid work Internet access restrictions,i have to wait until i get home to watch the new moon trailer clip stupid work internet access restrict,-0.7184,0.273,0.727,0.0
1962883892,sadness,Its so cold! I wish @shelby_says or @tattoos1985 were here to cuddle with me,it so cold i wish shelbi say or tattoo were here to cuddl with me,0.4549,0.0,0.814,0.186
1962884705,sadness,Back at home and phone my grandma... I love her and miss her,back at home and phone my grandma i love her and miss her,0.5574,0.101,0.633,0.266
1962890132,sadness,"@Ilovefal b/c &quot;we&quot; ONLY have Baby Phat, Phat Farm, Applebottoms &amp; FUBU!! And they come up pretty WEAK!! Double",ilovef b c quot we quot onli have babi phat phat farm applebottom amp fubu and they come up pretti weak doubl,-0.4404,0.132,0.868,0.0
1962891409,sadness,There is no good place to grab a quick healthy lunch in downtown Golden. Looks like it may be Safeway,there is no good place to grab a quick healthi lunch in downtown golden look like it may be safeway,0.4939,0.093,0.678,0.229
1962892361,sadness,Wow. Way to be discouraged  idk anymore... fml.,wow way to be discourag idk anymor fml,0.5267,0.125,0.536,0.339
1962893382,sadness,"@PvtMarcus I always choose to be a good guy, even if I know its only a game, i feel a bit bad doing evil things",pvtmarcu i alway choos to be a good guy even if i know it onli a game i feel a bit bad do evil thing,-0.7184,0.295,0.597,0.108
1962893866,sadness,dam i missed hollyoaks 2nite!,dam i miss hollyoak nite,-0.1531,0.348,0.652,0.0
1962893946,sadness,Bitter sweet moment... Want to leave but have nothing to go home to...,bitter sweet moment want to leav but have noth to go home to,0.0644,0.126,0.664,0.209
1962894404,sadness,"I definitely missed listening to The Spill Canvas, I miss seeing them live as well  &quot;Now I'm in stitches ooooover you and oooover you, oh&quot;",i definit miss listen to the spill canva i miss see them live as well quot now i m in stitch ooooover you and oooover you oh quot,-0.0258,0.122,0.798,0.08
1962894881,sadness,feel crappy today,feel crappi today,0.0,0.0,1.0,0.0
1962895482,sadness,"sad day, redskins release Jansen   Best wishes to him. http://twurl.nl/ueivwi",sad day redskin releas jansen best wish to him http twurl nl ueivwi,0.5859,0.155,0.5,0.345
1962896283,sadness,prom tonight.. too bad im not going to be there,prom tonight too bad im not go to be there,-0.5423,0.28,0.72,0.0
1962896656,sadness,"Bad day!  Work's TOO stressful...been involved in a minor accident, but everything's ok so far. Have to cut down immediately!",bad day work s too stress been involv in a minor accid but everyth s ok so far have to cut down immedi,-0.4588,0.266,0.625,0.109
1962896803,sadness,"Ok grey/cold day in LA, listening to PJ Harvey, Jenny Lewis, Cat Power..I see a pattern here.",ok grey cold day in la listen to pj harvey jenni lewi cat power i see a pattern here,0.34,0.0,0.815,0.185
1962897758,sadness,not sure where the real state market is moving  confused either hold or go ahead with the plans?,not sure where the real state market is move confus either hold or go ahead with the plan,-0.2411,0.103,0.897,0.0
1962898298,sadness,"http://twitpic.com/675tw - Square B - she is sad because she wasn't there and now she's, well, square  (crocheted bee with poly fibe ...",http twitpic com tw squar b she is sad becaus she wasn t there and now she s well squar crochet bee with poli fibe,-0.25,0.123,0.794,0.083
1962899302,sadness,ps it's rainging,ps it s raing,0.0,0.0,1.0,0.0
1962899866,sadness,@innonate @juliaxgulia Can't figure out how to reply on Tumblr sorry! I don't get into NYC until 6/4 so I can't go to any events b4 then,innon juliaxgulia can t figur out how to repli on tumblr sorri i don t get into nyc until so i can t go to ani event b then,0.0,0.0,1.0,0.0
1962900798,sadness,Not a happy camper  not having a good day at all...,not a happi camper not have a good day at all,-0.3412,0.231,0.769,0.0
1962907469,sadness,@Fearnecotton I'm gonna miss the show  at whitby for the weekend! btw i love your show! Radio 1 is always on! ly x,fearnecotton i m gonna miss the show at whitbi for the weekend btw i love your show radio is alway on ly x,0.802,0.063,0.63,0.307
1962908347,sadness,running errands with geeta... feeling like i have the plague,run errand with geeta feel like i have the plagu,0.3612,0.0,0.762,0.238
1962908815,sadness,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people,want to hang out with beth and tenaya and their hubbi tonight but jon want to hang out with some other peopl,0.1531,0.0,0.885,0.115
1962909080,sadness,Ha I got another #followfriday. take that @mage! oh... your listed too... thanks a lot @Lowjacker ya jerk.,ha i got anoth followfriday take that mage oh your list too thank a lot lowjack ya jerk,0.3612,0.118,0.64,0.241
1962909377,sadness,i didnt get a hug today,i didnt get a hug today,-0.3724,0.46,0.54,0.0
1962910049,sadness,Tonight is my last night in my apartment...,tonight is my last night in my apart,0.0,0.0,1.0,0.0
1962910580,sadness,My cat died of kidney failure during my math test  This day needs to get better.,my cat die of kidney failur dure my math test thi day need to get better,-0.25,0.188,0.673,0.139
1962910674,sadness,@TheHebrican can we trade weather? it's all gloomy today in la.,thehebrican can we trade weather it s all gloomi today in la,0.0,0.0,1.0,0.0
1962910835,sadness,I feel actual heartbreak.. @Levanah_Gates last night  x,i feel actual heartbreak levanah gate last night x,-0.5719,0.381,0.619,0.0
1962912501,sadness,@amandadiva I've had to do laundry for the last two days,amandadiva i ve had to do laundri for the last two day,0.0,0.0,1.0,0.0
1962912603,sadness,*sigh* Last day at work. I has an sadifying in my heartparts.,sigh last day at work i ha an sadifi in my heartpart,0.3612,0.0,0.72,0.28
1962913176,sadness,I missed the math trade,i miss the math trade,-0.1531,0.348,0.652,0.0
1962916417,sadness,wishing i could go out of town this weekend,wish i could go out of town thi weekend,0.4019,0.0,0.722,0.278
1962916832,sadness,@NG01 you got it. poor thing not gonna have a choice for much longer though,ng you got it poor thing not gonna have a choic for much longer though,-0.4767,0.193,0.807,0.0
1962917220,sadness,"@Zaidah1 i can't listen to music at work  I probably could try, but then i'll have to start hunting for a new job on monday",zaidah i can t listen to music at work i probabl could tri but then i ll have to start hunt for a new job on monday,0.0,0.0,1.0,0.0
1962917667,sadness,"@ChrisSligh I am saddened to see you felt the need to comment about Clay. I know you don't care, but you lost one follower today.",chrissligh i am sadden to see you felt the need to comment about clay i know you don t care but you lost one follow today,-0.2144,0.152,0.768,0.081
1962919947,sadness,i have the adam lambert version of FEELIN GOOD in my head... i miss idol already.,i have the adam lambert version of feelin good in my head i miss idol alreadi,0.3182,0.097,0.727,0.176
1962928258,sadness,promised myself not to eat crisps but im starving and theres nothing else quick to eat,promis myself not to eat crisp but im starv and there noth els quick to eat,0.0,0.0,1.0,0.0
1962931889,sadness,"ok, I want to quit my job.....",ok i want to quit my job,0.3612,0.0,0.533,0.467
1962934046,sadness,@Suai awww me sorry.. its been so long.. u left me,suai awww me sorri it been so long u left me,0.0,0.0,1.0,0.0
1962934564,sadness,My paycheck was nothing but a piece of paper.,my paycheck wa noth but a piec of paper,0.0,0.0,1.0,0.0
1962934659,sadness,"@tahninial nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed",tahnini noth they make it up last time i check a jar of curri sauc there wa no pepper insid i wa disappoint,-0.5994,0.214,0.786,0.0
1962934850,sadness,Not eating funnel cake at Mag Fest is what I am doing,not eat funnel cake at mag fest is what i am do,-0.0191,0.097,0.903,0.0
1962935508,sadness,Wish I was going back to the lake for the weekend...had a blast...miss my lil bro,wish i wa go back to the lake for the weekend had a blast miss my lil bro,0.2732,0.087,0.765,0.148
1962936473,sadness,@laydieluck777 damn  real sorry to hear that ma,laydieluck damn real sorri to hear that ma,-0.4019,0.278,0.722,0.0
1962937463,sadness,@meganduffy aww I miss u too! Haven't ate,meganduffi aww i miss u too haven t ate,-0.1531,0.242,0.758,0.0
1962937480,sadness,@aliasgirl18 Exactly!  He wouldn't say it if they'd hinted it to him. I will seriously die with him if it's true.,aliasgirl exactli he wouldn t say it if they d hint it to him i will serious die with him if it s true,-0.34,0.208,0.68,0.112
1962948750,sadness,"@Katrinasummer Dude, I hear ya. I'll be 26 two weeks from tomorrow. I feel old.",katrinasumm dude i hear ya i ll be two week from tomorrow i feel old,0.0,0.0,1.0,0.0
1962951120,sadness,R is going to be mad :/ Science of Sleep is missing and it's due back! I didn't even get to watch it!,r is go to be mad scienc of sleep is miss and it s due back i didn t even get to watch it,-0.5859,0.211,0.789,0.0
1962951394,sadness,Mexico City traffic  Beating the rush hour to make it to the Aeropuerto,mexico citi traffic beat the rush hour to make it to the aeropuerto,0.0,0.0,1.0,0.0
1962951815,sadness,@binary42 I'm sorry you won't make it.,binari i m sorri you won t make it,0.5719,0.0,0.575,0.425
1962953305,sadness,has has an ok day with jo. She bit me and now its bruised.,ha ha an ok day with jo she bit me and now it bruis,0.7184,0.0,0.611,0.389
1962953674,sadness,@birdsandbones meeee too. i am listening to sad music and missing you.  ps - http://www.daytrotter.com/,birdsandbon meeee too i am listen to sad music and miss you ps http www daytrott com,-0.5719,0.251,0.749,0.0
1962954005,sadness,@jennjolie yep... or it should b automatic that if u fall 4 someone that person does 2!or smthng like that... but the way it is SUCKS!,jennjoli yep or it should b automat that if u fall someon that person doe or smthng like that but the way it is suck,-0.3612,0.142,0.735,0.123
1962954195,sadness,@sirhova its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,sirhova it been clownin sinc it got flood in htown in april got it repair or so i thought,0.0,0.0,1.0,0.0
1962956352,sadness,I feel sorry for male singers.  they are never gonna be as great Zac Hanson! Pooorr fellas,i feel sorri for male singer they are never gonna be as great zac hanson pooorr fella,0.6249,0.0,0.785,0.215
1962956705,sadness,@sarahfenn I prefer overcast days too. Sorry it's hot where you are.,sarahfenn i prefer overcast day too sorri it s hot where you are,0.0,0.0,1.0,0.0
1962957022,sadness,ayy fml. nothing is perfect,ayi fml noth is perfect,0.5719,0.0,0.519,0.481
1962957051,sadness,"@BabyStowz yea, feel like im bein ignored",babystowz yea feel like im bein ignor,0.3612,0.0,0.706,0.294
1962957867,sadness,about to start work and missing him like crazy.I wont be seeing him till Tuesday,about to start work and miss him like crazi i wont be see him till tuesday,0.2263,0.094,0.76,0.146
1962960950,sadness,"@kurttheobald No problem. Unfortunately, I think it was just something I had to sort out on my own.",kurttheobald no problem unfortun i think it wa just someth i had to sort out on my own,-0.5994,0.259,0.741,0.0
1962961308,sadness,I know I shouldn't be saying this but fuck it..I'm horny as hell  http://twurl.nl/8q6cjc,i know i shouldn t be say thi but fuck it i m horni as hell http twurl nl q cjc,-0.9209,0.462,0.538,0.0
1962961597,sadness,"home, don't feel like going to work tomorrow",home don t feel like go to work tomorrow,0.3612,0.0,0.737,0.263
1962962394,sadness,@mileycyrus AHHHH!!!! Voting is closed for your categories!!!  I would have voted for you in them though!  I tried.,mileycyru ahhhh vote is close for your categori i would have vote for you in them though i tri,0.0,0.0,1.0,0.0
1962962547,sadness,"Had some fun in the sun,, Im not seeing my tan yet though      I want chocolate!",had some fun in the sun im not see my tan yet though i want chocol,0.5574,0.0,0.739,0.261
1962969582,sadness,@Rckstar53 Why I gotta be all that?... I sad now,rckstar whi i gotta be all that i sad now,-0.4767,0.307,0.693,0.0
1962970052,sadness,wish i didnt have to go to work tonight,wish i didnt have to go to work tonight,0.4019,0.0,0.722,0.278
1962970496,sadness,Still not feeling well,still not feel well,-0.2057,0.377,0.623,0.0
1962970792,sadness,Biggest food fight/mosh pit ever and i miss it from across the school,biggest food fight mosh pit ever and i miss it from across the school,-0.4939,0.276,0.724,0.0
1962971587,sadness,Fire call today missed it,fire call today miss it,-0.4588,0.571,0.429,0.0
1962972332,sadness,was gonna go to my brothers show but still feeling like poo :**(,wa gonna go to my brother show but still feel like poo,0.5023,0.0,0.772,0.228
1962973466,sadness,Is anyone else having a bad Friday? Is not a fun day today.,is anyon els have a bad friday is not a fun day today,-0.7353,0.408,0.592,0.0
1962975469,sadness,"Is on 'msn', but nones on! :@  :'(",is on msn but none on,0.0,0.0,1.0,0.0
1962976161,sadness,"Best day at work, best weekend ahead. Hopefully I will have someone to go to USC with...",best day at work best weekend ahead hope i will have someon to go to usc with,0.9062,0.0,0.535,0.465
1962978628,sadness,"at the risk of sounding like a whiny child, I gotta say...I WANNA GO HOOOOOOOOOOOOMEEEEE!!! Ugh.",at the risk of sound like a whini child i gotta say i wanna go hoooooooooooomeeee ugh,-0.34,0.266,0.598,0.136
1962980348,sadness,Prodigiy and The Crystal Method tomorrow for USC Birthday party and I have to work  first time I miss the Crystal Method. SAD!,prodigiy and the crystal method tomorrow for usc birthday parti and i have to work first time i miss the crystal method sad,-0.5719,0.198,0.802,0.0
1962981317,sadness,@backstreetboys http://twitpic.com/3x3wq - impossible to know them closely,backstreetboy http twitpic com x wq imposs to know them close,0.0,0.0,1.0,0.0
1962981646,sadness,"@jordanhowell nah just iplayer listening back to it, its not working",jordanhowel nah just iplay listen back to it it not work,-0.1027,0.123,0.877,0.0
1962982388,sadness,I just lost my favorite pen  good thing I have a back up =D,i just lost my favorit pen good thing i have a back up d,0.1531,0.174,0.606,0.22
1962990842,sadness,@AbbyRo good good same sched for me too sadly,abbyro good good same sched for me too sadli,0.7003,0.0,0.547,0.453
1962991788,sadness,@stephenjerzak awww i didnt pass my speech,stephenjerzak awww i didnt pass my speech,0.0,0.0,1.0,0.0
1962993771,sadness,Bye bye edinburgh  i don't want to leave,bye bye edinburgh i don t want to leav,0.0772,0.0,0.822,0.178
1962994117,sadness,"Kinda pissed really wanted to go see Drag me to Hell with Christina and Garrit, but I have to work till 2am  I'm go... http://znl.me/OSWGH",kinda piss realli want to go see drag me to hell with christina and garrit but i have to work till am i m go http znl me oswgh,-0.604,0.205,0.759,0.035
1962994658,sadness,"@tommcfly helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI xx",tommcfli helllllloooooooooooo tom gig tonight sorri im not sure when your show are over there miss you in the uk hi hi hi hi hi xx,-0.374,0.129,0.871,0.0
1962995628,sadness,what the fuck...ahaha i hate my life sometimes. why reply on only bad things  ..even if it wasn't bad and i was kidding but whatever! fml,what the fuck ahaha i hate my life sometim whi repli on onli bad thing even if it wasn t bad and i wa kid but whatev fml,-0.7964,0.302,0.698,0.0
1962995826,sadness,@Freebies4Mom will they have your video available online?  I have been gone all morning and missed it   after waiting so long 4 it,freebi mom will they have your video avail onlin i have been gone all morn and miss it after wait so long it,-0.1531,0.071,0.929,0.0
1962997624,sadness,is not running in the Annapolis half marathon this weekend because i failed to meet the registeration deadline &amp; its completely filled,is not run in the annapoli half marathon thi weekend becaus i fail to meet the register deadlin amp it complet fill,-0.5423,0.149,0.851,0.0
1962998883,sadness,@loryanyumul i miss you  when are you gonna be down in irvine again?? liz and i were just reminiscing about all our adventures.,loryanyumul i miss you when are you gonna be down in irvin again liz and i were just reminisc about all our adventur,-0.1531,0.074,0.926,0.0
1962999092,sadness,The most painful sound in the world to me is the crying of someone I love. What's worse is I can't even hold them and say I'm sorry,the most pain sound in the world to me is the cri of someon i love what s wors is i can t even hold them and say i m sorri,0.1548,0.117,0.747,0.136
1963000451,sadness,gonna do laundry....never did laundry @ a hotel before.....I miss you R.....even though you ignore me and don even check on me....,gonna do laundri never did laundri a hotel befor i miss you r even though you ignor me and don even check on me,-0.1531,0.074,0.926,0.0
1963000578,sadness,"@Kathleen_Bee same here : /   Coincidently, my friend just cancelled our movie date",kathleen bee same here coincid my friend just cancel our movi date,0.296,0.132,0.658,0.211
1963001231,sadness,just woke up...dont want to go into work at 4,just woke up dont want to go into work at,-0.0572,0.12,0.88,0.0
1963001495,sadness,Done with geology!! But I'm really missing my favorite sisters! Especially because they can't go to banquet tonight,done with geolog but i m realli miss my favorit sister especi becaus they can t go to banquet tonight,-0.2263,0.106,0.894,0.0
1963001634,sadness,I'm so depressed right now. IDK...,i m so depress right now idk,-0.5984,0.62,0.38,0.0
1963002633,sadness,"holy wow, I think I could've slept all day! Soooo tired.",holi wow i think i could ve slept all day soooo tire,0.5859,0.0,0.703,0.297
1963003799,sadness,@MovieTFan: Well that is just completely lame. I'm sorry dude.,movietfan well that is just complet lame i m sorri dude,-0.1779,0.235,0.588,0.176
1963004275,sadness,@ohcherub  Yeah I know what you mwan.,ohcherub yeah i know what you mwan,0.296,0.0,0.694,0.306
1963005262,sadness,Senior's last day.,senior s last day,0.0,0.0,1.0,0.0
1963005572,sadness,pics arent working for me here on twitter,pic arent work for me here on twitter,0.0,0.0,1.0,0.0
1963005651,sadness,is sad coz hyd theka's dont have beer,is sad coz hyd theka s dont have beer,-0.4767,0.307,0.693,0.0
1963005869,sadness,I'm so down again.  I wish I could share my problems with someone...,i m so down again i wish i could share my problem with someon,0.3535,0.182,0.471,0.347
1963014451,sadness,What do u see in her that i dont have  @Shadez,what do u see in her that i dont have shadez,0.0,0.0,1.0,0.0
1963015916,sadness,Where is the sun!!,where is the sun,0.0,0.0,1.0,0.0
1963017746,sadness,"Arghh, just found out @ianknaan is going to be here at Rock the Bells and I can't go",arghh just found out ianknaan is go to be here at rock the bell and i can t go,0.0,0.0,1.0,0.0
1963017987,sadness,Fb I hate when I try &amp; support my local bookstore &amp; they never have what I need,fb i hate when i tri amp support my local bookstor amp they never have what i need,-0.25,0.191,0.67,0.139
1963019411,sadness,have yet to start this paper due tonight. i have no motivation,have yet to start thi paper due tonight i have no motiv,-0.296,0.18,0.82,0.0
1963019591,sadness,It figures. It starts raining as I am freed from work,it figur it start rain as i am freed from work,0.4019,0.0,0.769,0.231
1963019913,sadness,@supergirlnancy sorry  All the codes I have are posted on our site,supergirln sorri all the code i have are post on our site,0.0,0.0,1.0,0.0
1963020625,sadness,"@ekardmatt well you MY man, you and your truck are 900 too many miles away!!",ekardmatt well you my man you and your truck are too mani mile away,0.2732,0.0,0.861,0.139
1963020677,sadness,Just found out that Mad Men season 3 is delayed until August.,just found out that mad men season is delay until august,-0.6705,0.379,0.621,0.0
1963020724,sadness,@jonjordan w00t! Glad to hear it! Though I am missing watching it outside the Igloo by a day,jonjordan w t glad to hear it though i am miss watch it outsid the igloo by a day,0.34,0.091,0.739,0.17
1963021089,sadness,"why i still lose followers?  the people hates me, THE WORLD hates me or maybe ... Read More: http://is.gd/Jg3I",whi i still lose follow the peopl hate me the world hate me or mayb read more http is gd jg i,-0.8779,0.373,0.627,0.0
1963022638,sadness,I hate not bringing my ipod to school,i hate not bring my ipod to school,-0.5719,0.381,0.619,0.0
1963027078,sadness,"@jaycool2k I do want to go for Peaches... but also Miss Kittin, pendulum, chase&amp;status and the bloody beetroots! its not fair",jaycool k i do want to go for peach but also miss kittin pendulum chase amp statu and the bloodi beetroot it not fair,-0.4927,0.177,0.776,0.047
