id,sentiment,tweet,snowball_stemmed_tweets,preprocessed_tweets,sent_negative,sent_neutral,sent_positive,snowball_negative,snowball_neutral,snowball_pos
1753728925,happiness,@11hunabku11 Swine Flu victims unite  http://oinkflu.info,mentionher swine flu victim unit urlher,mentionhere swine flu victims unite urlhere,0.551,0.449,0.0,0.54,0.46,0.0
1753728950,happiness,@dahntay OMG that dunk on Dampier was MASSIVE! Big ups!!! Love it...,mentionher omg dunk dampier massiv big up love,mentionhere omg dunk dampier massive big ups love,0.0,0.625,0.375,0.0,0.625,0.375
1753729099,happiness,partying in the study room,parti studi room,partying study room,0.0,0.435,0.565,0.0,1.0,0.0
1753729302,happiness,On the way to see my grandparents,way see grandpar,way see grandparents,0.0,1.0,0.0,0.0,1.0,0.0
1753729311,happiness,"@RobM67 I just retweeted your jesus post as it made me laugh... don't worry, wasn't a subliminal code",mentionher retweet jesus post made laugh dont worri wasnt sublimin code,mentionhere retweeted jesus post made laugh dont worry wasnt subliminal code,0.0,0.6,0.4,0.0,0.735,0.265
1753729365,happiness,"Just taking my dad in law for a Sunday stroll down Old Leigh  a beautiful morning, say Hi to Morris LOL  http://twitpic.com/4wt8k",take dad law sunday stroll old leigh beauti morn say hi morri lol urlher,taking dad law sunday stroll old leigh beautiful morning say hi morris lol urlhere,0.0,0.642,0.358,0.0,0.823,0.177
1753729536,happiness,Hurray for old friends with beer and lady friends!!!!,hurray old friend beer ladi friend,hurray old friends beer lady friends,0.0,0.233,0.767,0.0,0.229,0.771
1753729556,happiness,hope schools gonna be good tomorrow,hope school gon na good tomorrow,hope schools gonna good tomorrow,0.0,0.341,0.659,0.0,0.408,0.592
1753729684,happiness,@BrookeAmanda YEP  it'll be awesome to the max =] haha,mentionher yep itll awesom max haha,mentionhere yep itll awesome max  haha,0.0,0.244,0.756,0.0,0.435,0.565
1753729983,happiness,Went to a Muslim marriage for the first time in my life. Came back with my stomach full of tasty briyani. Really like it very much.,went muslim marriag first time life came back stomach full tasti briyani realli like much,went muslim marriage first time life came back stomach full tasty briyani really like much,0.0,0.834,0.166,0.0,0.848,0.152
1753742350,sadness,@sassij Or he's gonna chop you up into tiny bits - one of the two,mentionher hes gon na chop tini bit one two,mentionhere hes gonna chop tiny bits  one two,0.0,1.0,0.0,0.0,1.0,0.0
1753742633,happiness,@paigeebaby hahahah lols you have fun with that aye  i had the div too ) the experience but i love my spongebob ) (L),mentionher hahahah lol fun aye div experi love spongebob l,mentionhere hahahah lols fun aye div  experience love spongebob  l,0.0,0.483,0.517,0.0,0.368,0.632
1753742737,happiness,"Hey, hey, happy mother's day!  http://plurk.com/p/svwii",hey hey happi mother day urlher,hey hey happy mothers day urlhere,0.0,0.575,0.425,0.0,1.0,0.0
1753742857,happiness,"Yummy, 2 tacos at Jack In the Box",yummi 2 taco jack box,yummy 2 tacos jack box,0.0,0.469,0.531,0.0,1.0,0.0
1753742870,happiness,@quicheismadness  thanks for following!  pretty complicated id you have there lol,mentionher thank follow pretti complic id lol,mentionhere thanks following pretty complicated id lol,0.0,0.31,0.69,0.0,0.485,0.515
1753742957,happiness,Great exercise for a Sunday morning: &quot;stopping the wheel of karma&quot; (R.A.W.) and transforming negativity into love... Life!,great exercis sunday morn quotstop wheel karmaquot raw transform negat love life,great exercise sunday morning quotstopping wheel karmaquot raw transforming negativity love life,0.16,0.437,0.403,0.0,0.546,0.454
1753743087,happiness,"@howie_d  I'm really happy for u n leigh  thnx for sharing this happiness with us, this means the world to us all!  love ya! Marta",mentionher im realli happi u n leigh thnx share happi us mean world us love ya marta,mentionhere im really happy u n leigh thnx sharing happiness us means world us love ya marta,0.0,0.43,0.57,0.0,0.67,0.33
1753743144,happiness,"Up,dressed, and out the house for 11 am on a Sunday. Off to see the fishy fishys",updress hous 11 sunday see fishi fishi,updressed house 11 sunday see fishy fishys,0.0,1.0,0.0,0.0,1.0,0.0
1753743487,happiness,Happy Mother's Day,happi mother day,happy mothers day,0.0,0.351,0.649,0.0,1.0,0.0
1753743789,happiness,Good morning to the world. Hope everyone is ok,good morn world hope everyon ok,good morning world hope everyone ok,0.0,0.273,0.727,0.0,0.273,0.727
1753743953,happiness,Lan Poker is so much fun!!!!  Someone help me remember ki compre chal raha hai abhi!!!!,lan poker much fun someon help rememb ki compr chal raha hai abhi,lan poker much fun someone help remember ki compre chal raha hai abhi,0.0,0.647,0.353,0.0,0.647,0.353
1753744263,happiness,@Elliot79 I don't think I can bear such cuteness this early in the day! Kudos to Fair Empress,mentionher dont think bear cute earli day kudo fair empress,mentionhere dont think bear cuteness early day kudos fair empress,0.177,0.457,0.366,0.194,0.626,0.18
1753744431,happiness,has just discovered a great site!,discov great site,discovered great site,0.0,0.328,0.672,0.0,0.328,0.672
1753744612,happiness,it's nice to see my #euruko pictures (http://twurl.cc/xd1) on the big screen during a conference break,nice see euruko pictur urlher big screen confer break,nice see euruko pictures urlhere big screen conference break,0.0,0.741,0.259,0.0,0.741,0.259
1753744721,happiness,"I'm eating and chatting on my computer.. Really bored! -_- I think I'm going to have some tea, HAHA.  Listning to 80's music! WOOHO &lt;3",im eat chat comput realli bore think im go tea haha listn 80s music wooho lt3,im eating chatting computer really bored  think im going tea haha listning 80s music wooho lt3,0.123,0.722,0.155,0.105,0.737,0.158
1753744727,happiness,@vixx1983 haha so the whole worlds there then lol,mentionher haha whole world lol,mentionhere haha whole worlds lol,0.0,0.341,0.659,0.0,0.341,0.659
1753744755,sadness,@Malarkey ok point taken.  I'll tell my team to stop our cynical championing of standards. Active-X is far better anyway,mentionher ok point taken ill tell team stop cynic champion standard activex far better anyway,mentionhere ok point taken ill tell team stop cynical championing standards activex far better anyway,0.31,0.367,0.322,0.291,0.354,0.354
1753744820,happiness,"On the home stretch now, by Friday night I'll be piss drunk and finished my exams!",home stretch friday night ill piss drunk finish exam,home stretch friday night ill piss drunk finished exams,0.568,0.432,0.0,0.568,0.432,0.0
1753744849,sadness,unfortunately people at work let me down so I am now having a bad morning! it's official... but revenge is a dish best served cold,unfortun peopl work let bad morn offici reveng dish best serv cold,unfortunately people work let bad morning official revenge dish best served cold,0.433,0.372,0.195,0.198,0.565,0.237
1753744998,happiness,"@_anh Hmm, tasty!  Going to have curry rice with peas probably. ;)",mentionher hmm tasti go curri rice pea probabl,mentionhere hmm tasty going curry rice peas probably ,0.0,1.0,0.0,0.0,1.0,0.0
1753745022,happiness,"alright, rawknroll.net live on radio23.org - next 2 hours of vivid spring to summer music  rawk on and enjoy!",alright rawknrollnet live radio23org next 2 hour vivid spring summer music rawk enjoy,alright rawknrollnet live radio23org  next 2 hours vivid spring summer music rawk enjoy,0.0,0.658,0.342,0.0,0.658,0.342
1753745279,happiness,Just found out I'll be a Food Engineer in a future life. Cool. *iPhone app called Afterlife,found ill food engin futur life cool iphon app call afterlif,found ill food engineer future life cool iphone app called afterlife,0.199,0.638,0.163,0.199,0.638,0.163
1753745287,happiness,going shopping with my mammyy.... my makeup and face are being generally quite nice to me today,go shop mammyy makeup face general quit nice today,going shopping mammyy makeup face generally quite nice today,0.0,0.721,0.279,0.0,0.741,0.259
1753756952,happiness,likes heavenly blushhhh,like heaven blushhhh,likes heavenly blushhhh,0.0,0.128,0.872,0.0,0.147,0.853
1753756979,happiness,@SherriEShepherd Hey Sherri! Thanx 4 da messages Wondering if u could follow me? Plzzzz,mentionher hey sherri thanx 4 da messag wonder u could follow plzzzz,mentionhere hey sherri thanx 4 da messages wondering u could follow plzzzz,0.0,1.0,0.0,0.0,1.0,0.0
1753757063,happiness,"@f2point4 oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days",mentionher oh nice someth nice next week go madrid next weekend day,mentionhere oh nice something nice next week  going madrid next weekend days,0.0,0.641,0.359,0.0,0.641,0.359
1753757183,happiness,@rudedoodle thankyou,mentionher thankyou,mentionhere thankyou,0.0,1.0,0.0,0.0,1.0,0.0
1753757390,happiness,Almost ready to leave the house to head to WTHR!,almost readi leav hous head wthr,almost ready leave house head wthr,0.0,0.549,0.451,0.0,1.0,0.0
1753757494,happiness,"Good morning, to all the mommies happy mothers day.  Now I am off the pull the cats tail.  I know she likes it",good morn mommi happi mother day pull cat tail know like,good morning mommies happy mothers day pull cats tail know likes,0.0,0.46,0.54,0.0,0.625,0.375
1753757537,happiness,@AndreaKoeln I listen it right now - so much fun!!!  No I just have to get it somehow,mentionher listen right much fun get somehow,mentionhere listen right  much fun get somehow,0.0,0.645,0.355,0.0,0.645,0.355
1753757540,sadness,Just came home from my sister where I spent the night,came home sister spent night,came home sister spent night,0.0,1.0,0.0,0.0,1.0,0.0
1753757880,happiness,@itsonlywords You're welcome!,mentionher your welcom,mentionhere youre welcome,0.0,0.4,0.6,0.0,1.0,0.0
1753758113,happiness,finally home  crazy party 2nite! thanks @jacksterlope 4 driving me home!,final home crazi parti 2nite thank mentionher 4 drive home,finally home crazy party 2nite thanks mentionhere 4 driving home,0.171,0.429,0.4,0.0,0.762,0.238
1753758305,happiness,is very shocked and feeling sick... but happy all the same,shock feel sick happi,shocked feeling sick happy,0.519,0.0,0.481,0.747,0.253,0.0
1753758449,happiness,like why the fuck am i still up...maybe because im drunk as hell and had a great time tonight..shit was crazy,like fuck still upmayb im drunk hell great time tonightshit crazi,like fuck still upmaybe im drunk hell great time tonightshit crazy,0.527,0.204,0.269,0.455,0.26,0.286
1753758591,happiness,I wish  I could choose what bands played trash on june 20th...hmmm!!!,wish could choos band play trash june 20thhmmm,wish could choose bands played trash june 20thhmmm,0.0,0.541,0.459,0.0,0.541,0.459
1753758823,happiness,My Rishloves make me smile: @rishlooband ...,rishlov make smile mentionher,rishloves make smile mentionhere ,0.0,0.545,0.455,0.0,0.545,0.455
1753759224,happiness,@ROAR_Fear_Me Doing very well thank you very much - spending a lot of time behind the PC but with a focus and determination,mentionher well thank much spend lot time behind pc focus determin,mentionhere well thank much  spending lot time behind pc focus determination,0.0,0.523,0.477,0.0,0.662,0.338
1753759318,sadness,@simbaaa @mahimaaa SORRY! I couldn't help it. 'Twas to try and get if on the trending topics.,mentionher mentionher sorri couldnt help twas tri get trend topic,mentionhere mentionhere sorry couldnt help twas try get trending topics,0.308,0.692,0.0,0.201,0.799,0.0
1753759328,happiness,Hoedown throwdown- all I can say is... I'm getting there!,hoedown throwdown say im get,hoedown throwdown say im getting,0.0,1.0,0.0,0.0,1.0,0.0
1753759902,happiness,Good morning! Driving to work,good morn drive work,good morning driving work,0.0,0.508,0.492,0.0,0.508,0.492
1753760417,happiness,Good morning everybody !!,good morn everybodi,good morning everybody ,0.0,0.408,0.592,0.0,0.408,0.592
1753760423,happiness,@decadentdecay Chica! Two more days!  I want the US Elle too.,mentionher chica two day want us ell,mentionhere chica two days want us elle,0.0,0.822,0.178,0.0,0.822,0.178
1753760494,happiness,"@LucyKD lmao, im only joking mate",mentionher lmao im joke mate,mentionhere lmao im joking mate,0.0,0.341,0.659,0.0,0.33,0.67
1753760674,happiness,"Oh, I've just watched the third episode of JONAS, it's awesome.",oh ive watch third episod jona awesom,oh ive watched third episode jonas awesome,0.0,0.594,0.406,0.0,1.0,0.0
1753772714,happiness,Off to have a sumptuous Mexican meal!,sumptuous mexican meal,sumptuous mexican meal,0.0,1.0,0.0,0.0,1.0,0.0
1753772803,happiness,@davidleibrandt good to know you had fun,mentionher good know fun,mentionhere good know fun,0.0,0.244,0.756,0.0,0.244,0.756
1753772902,sadness,@courtpet oh sweet! I'll definitely check it out when I get the chance...,mentionher oh sweet ill definit check get chanc,mentionhere oh sweet ill definitely check get chance,0.193,0.276,0.531,0.237,0.508,0.254
1753773393,sadness,if you hit a car .. u should leave a note http://bit.ly/P274B  but yea put whatever u want on the note,hit car u leav note urlher yea put whatev u want note,hit car  u leave note urlhere yea put whatever u want note,0.114,0.762,0.124,0.0,0.874,0.126
1753773523,happiness,early morning golf on a sunny day,earli morn golf sunni day,early morning golf sunny day,0.0,0.588,0.412,0.0,1.0,0.0
1753773643,happiness,@ManBag79 awww I love me some charlies  we are enjoying some lucky food LOL,mentionher awww love char enjoy lucki food lol,mentionhere awww love charlies enjoying lucky food lol,0.0,0.233,0.767,0.0,0.329,0.671
1753773749,happiness,couldn't resist ? http://blip.fm/~5z7v3,couldnt resist urlhere5z7v3,couldnt resist  urlhere5z7v3,0.0,1.0,0.0,0.0,1.0,0.0
1753773859,happiness,Happy Mothers Day!!!!,happi mother day,happy mothers day,0.0,0.351,0.649,0.0,1.0,0.0
1753773906,happiness,"&quot;Viewers of my LinkedIn profiel also viewed Barack Obama, Francisco van Jole and Erwin Blom.&quot; I'm in good company.",quotview linkedin profiel also view barack obama francisco van jole erwin blomquot im good compani,quotviewers linkedin profiel also viewed barack obama francisco van jole erwin blomquot im good company,0.0,0.828,0.172,0.0,0.828,0.172
1753773956,sadness,"Rove Live in 3 mins, kinda excited.",rove live 3 min kinda excit,rove live 3 mins kinda excited,0.0,0.655,0.345,0.0,1.0,0.0
1753774190,happiness,"@MissxMarisa hahaha, it's *massive* compared to the others!! you're so sweet Scenie",mentionher hahaha massiv compar other your sweet sceni,mentionhere hahaha massive compared others youre sweet scenie,0.0,0.476,0.524,0.0,0.476,0.524
1753774460,happiness,"@Swedish_em I'm ok I guess. talking to - biiip - right now, or..on sms. haha well, how are you?",mentionher im ok guess talk biiip right oron sms haha well,mentionhere im ok guess talking  biiip  right oron sms haha well,0.0,0.523,0.477,0.0,0.523,0.477
1753774536,happiness,@Nemitabbah HAHAHAHA...yeah you mess up that crossing and kneeling bit you will get called out...JOKING,mentionher hahahahayeah mess cross kneel bit get call outjok,mentionhere hahahahayeah mess crossing kneeling bit get called outjoking,0.238,0.762,0.0,0.238,0.762,0.0
1753774633,happiness,@moodleman somehow I am going to have to figure out how to come to Sydney one day,mentionher somehow go figur come sydney one day,mentionhere somehow going figure come sydney one day,0.0,1.0,0.0,0.0,1.0,0.0
1753774728,sadness,@iamhenrymorgan my screen is covered with BLUR ...  how's ya day been kiddo ?,mentionher screen cover blur how ya day kiddo,mentionhere screen covered blur  hows ya day kiddo ,0.0,1.0,0.0,0.0,1.0,0.0
1753774749,happiness,"@MandyBookLover Same here, having a nice, quiet Sunday",mentionher nice quiet sunday,mentionhere nice quiet sunday,0.0,0.517,0.483,0.0,0.517,0.483
1753774936,sadness,shower time,shower time,shower time,0.0,1.0,0.0,0.0,1.0,0.0
1753774994,happiness,"Had a great night, ashleigh makes a good dance teacher  And we kicked Bens butt at a pillow fight!",great night ashleigh make good danc teacher kick ben butt pillow fight,great night ashleigh makes good dance teacher kicked bens butt pillow fight,0.14,0.484,0.376,0.14,0.484,0.376
1753775032,happiness,"ahh, juz got a new Rapidshare account that lasts till Oct 09. 10gb download limit daily",ahh juz got new rapidshar account last till oct 09 10gb download limit daili,ahh juz got new rapidshare account lasts till oct 09 10gb download limit daily,0.0,1.0,0.0,0.0,1.0,0.0
1753775186,happiness,"Enjoying a great buffet brunch at Friends &amp; Bachus on St. Marks Road. The food, service &amp; ambience get a 4.0/5.0 Definitely coming back",enjoy great buffet brunch friend amp bachus st mark road food servic amp ambienc get 4050 definit come back,enjoying great buffet brunch friends amp bachus st marks road food service amp ambience get 4050 definitely coming back,0.0,0.53,0.47,0.0,0.604,0.396
1753775212,happiness,yeah .... just bought tickets for Pearl Jam in August,yeah bought ticket pearl jam august,yeah  bought tickets pearl jam august,0.0,0.694,0.306,0.0,0.694,0.306
1753775510,happiness,"@urfavoritegrl i'm sure you're sleeping, but you'll have to tell me your favorite part tomorrow. i laughed pretty much the whole time.",mentionher im sure your sleep youll tell favorit part tomorrow laugh pretti much whole time,mentionhere im sure youre sleeping youll tell favorite part tomorrow laughed pretty much whole time,0.0,0.489,0.511,0.0,0.688,0.312
1753787855,happiness,Happy Mothers Day to all my fellow mums - have a great day - mine will be spent in my garden with all of my family,happi mother day fellow mum great day mine spent garden famili,happy mothers day fellow mums  great day  mine spent garden family,0.0,0.536,0.464,0.0,0.709,0.291
1753787955,happiness,@andrew1913 theme tune? Your robin I'm BATMAN!,mentionher theme tune robin im batman,mentionhere theme tune robin im batman,0.0,1.0,0.0,0.0,1.0,0.0
1753788118,happiness,@pretentiousgit what a cute dog,mentionher cute dog,mentionhere cute dog,0.0,0.4,0.6,0.0,0.4,0.6
1753788138,happiness,try to play John Travolta's &quot;Grease Lightning&quot; bassline.. it's cool,tri play john travolta quotgreas lightningquot basslin cool,try play john travoltas quotgrease lightningquot bassline cool,0.0,0.561,0.439,0.0,0.561,0.439
1753788255,happiness,@hollymcombsbr somehow i cant reply to your message LOL and yes i know  Thank youuu,mentionher somehow cant repli messag lol yes know thank youuu,mentionhere somehow cant reply message lol yes know thank youuu,0.16,0.482,0.358,0.16,0.482,0.358
1753788434,happiness,our south style exhibition is on in less than a week  member fresh gallery otara!,south style exhibit less week member fresh galleri otara,south style exhibition less week member fresh gallery otara,0.0,0.797,0.203,0.0,0.797,0.203
1753788497,happiness,Did it!!  back in pakistan! - http://bkite.com/07kBP,back pakistan urlher,back pakistan  urlhere,0.0,1.0,0.0,0.0,1.0,0.0
1753788628,happiness,@chriscuzzy ...Now I'm going back to bed. LOL. Enjoy your time at the gym. I'll be sleeping.,mentionher im go back bed lol enjoy time gym ill sleep,mentionhere im going back bed lol enjoy time gym ill sleeping,0.167,0.476,0.357,0.167,0.476,0.357
1753788730,happiness,@HelloLizzi oh hahah thats ok then,mentionher oh hahah that ok,mentionhere oh hahah thats ok,0.0,0.645,0.355,0.0,0.645,0.355
1753788939,happiness,hmm icecream for breakfast  #springtime,hmm icecream breakfast springtim,hmm icecream breakfast springtime,0.0,1.0,0.0,0.0,1.0,0.0
1753789208,happiness,"I say &quot;oh man..&quot; jovani asks, &quot;did you just call me an old man?&quot; haha",say quotoh manquot jovani ask quotdid call old manquot haha,say quotoh manquot jovani asks quotdid call old manquot haha,0.0,0.75,0.25,0.0,0.75,0.25
1753789243,happiness,@jordanknight Please wish your wife Evelyn a Happy Mother's Day for me and tell her I hope that she has a wonderful day. Spoil her today.,mentionher pleas wish wife evelyn happi mother day tell hope wonder day spoil today,mentionhere please wish wife evelyn happy mothers day tell hope wonderful day spoil today,0.0,0.37,0.63,0.0,0.682,0.318
1753789374,happiness,"@rehabc give him a gift voucher for something like shoppers' stop or something. that's as good as cash. unless he's immigrating, that is!",mentionher give gift voucher someth like shopper stop someth that good cash unless hes immigr,mentionhere give gift voucher something like shoppers stop something thats good cash unless hes immigrating,0.102,0.512,0.386,0.102,0.512,0.386
1753789666,happiness,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com,ton updat includ pic rob yesterday check wwwrobsessedpattinsoncom,tons updates including pics rob yesterday check wwwrobsessedpattinsoncom,0.34,0.66,0.0,0.34,0.66,0.0
1753789952,happiness,morning darlin' @DaHilster Hope you're feelin' tip-top  ? http://blip.fm/~5z7zs,morn darlin mentionher hope your feelin tiptop urlhere5z7z,morning darlin mentionhere hope youre feelin tiptop  urlhere5z7zs,0.0,0.707,0.293,0.0,0.707,0.293
1753790027,happiness,http://pic.gd/fad84c One Sunday night at Helsinki. We hadn't drink anything... xD yeah RIGHT!,urlher one sunday night helsinki hadnt drink anyth xd yeah right,urlhere one sunday night helsinki hadnt drink anything xd yeah right,0.403,0.597,0.0,0.403,0.597,0.0
1753790064,happiness,@xo_nessa Hiyaaa hannah asked me if i wanted to come to Girls Aloud  i wil see if i can skank some money somwhere is it ï¿½33 you need?,mentionher hiyaaa hannah ask want come girl aloud wil see skank money somwher ï¿½33 need,mentionhere hiyaaa hannah asked wanted come girls aloud wil see skank money somwhere ï¿½33 need,0.0,1.0,0.0,0.0,0.915,0.085
1753790144,happiness,"@Vitriol_: &quot;@lordmitchnz  Good evening, kind sir *bows*&quot; ? http://blip.fm/~5z7zv",mentionher quotmentionher good even kind sir bowsquot urlhere5z7zv,mentionhere quotmentionhere good evening kind sir bowsquot  urlhere5z7zv,0.0,0.488,0.512,0.0,0.488,0.512
1753790277,happiness,"@cybercabz i'll take a lookie, sound great",mentionher ill take looki sound great,mentionhere ill take lookie sound great,0.257,0.367,0.376,0.257,0.367,0.376
1753790497,happiness,@aussieboby i like it    #masterchef,mentionher like masterchef,mentionhere like masterchef,0.0,0.444,0.556,0.0,0.444,0.556
1753790576,happiness,"@sevenspiral no worries, good news are good to spread",mentionher worri good news good spread,mentionhere worries good news good spread,0.241,0.259,0.5,0.0,0.408,0.592
1753790645,happiness,morning im up and ready weeee its a sunday,morn im readi weeee sunday,morning im ready weeee sunday,0.0,0.615,0.385,0.0,1.0,0.0
1753790658,happiness,@therealjspace *bows* glad to be of service,mentionher bow glad servic,mentionhere bows glad service,0.0,0.5,0.5,0.0,0.5,0.5
1753790907,happiness,happy mothers day to all moms out there!!,happi mother day mom,happy mothers day moms,0.0,0.448,0.552,0.0,1.0,0.0
1753790941,happiness,Just finished my 1st new song !!!  Soon on Youtube !  Keeping you updated !,finish 1st new song soon youtub keep updat,finished 1st new song  soon youtube  keeping updated ,0.0,1.0,0.0,0.0,1.0,0.0
1753791138,happiness,Hahahahaha i rember when i riped that william picture out of one of claires mags. I beated zoe to it,hahahahaha rember ripe william pictur one clair mag beat zoe,hahahahaha rember riped william picture one claires mags beated zoe,0.0,1.0,0.0,0.0,1.0,0.0
1753803278,happiness,@freshypanda haha drunk golf sounds *awesome*!! i predict a great score for today,mentionher haha drunk golf sound awesom predict great score today,mentionhere haha drunk golf sounds awesome predict great score today,0.122,0.306,0.571,0.145,0.424,0.43
1753803399,happiness,"@headgeek666 watched the standard dvd 3d version, no blu in UK yet, 3d effect was best I have seen on home system yet, titties in 3d",mentionher watch standard dvd 3d version blu uk yet 3d effect best seen home system yet titti 3d,mentionhere watched standard dvd 3d version blu uk yet 3d effect best seen home system yet titties 3d,0.0,0.802,0.198,0.0,0.802,0.198
1753803442,happiness,"did ice skating last show part this morning. Mozart. awesome, can't wait to do it Friday and saturday. love U all",ice skate last show part morn mozart awesom cant wait friday saturday love u,ice skating last show part morning mozart awesome cant wait friday saturday love u,0.0,0.57,0.43,0.0,0.741,0.259
1753804067,happiness,@Lindsayslifee they look nice atleast  haha. &lt;3,mentionher look nice atleast haha lt3,mentionhere look nice atleast haha lt3,0.0,0.408,0.592,0.0,0.408,0.592
1753804311,happiness,On twikini while enjoying the sun,twikini enjoy sun,twikini enjoying sun,0.0,0.37,0.63,0.0,0.385,0.615
1753804471,happiness,@hottieann2145 nice to meet ya!,mentionher nice meet ya,mentionhere nice meet ya,0.0,0.517,0.483,0.0,0.517,0.483
1753804790,happiness,"@Tor87 it's an awesome book, can't wait for the film - enjoy and don't be scared  x",mentionher awesom book cant wait film enjoy dont scare x,mentionhere awesome book cant wait film  enjoy dont scared x,0.174,0.396,0.43,0.214,0.571,0.214
1753804890,happiness,"Hopefully going back to work tomorrow!! tired of having a flu.. Beside, I love working with the children, so fun to play with!!",hope go back work tomorrow tire flu besid love work children fun play,hopefully going back work tomorrow tired flu beside love working children fun play,0.219,0.279,0.502,0.111,0.342,0.547
1753804899,happiness,@pkollar very heart-warming indeed. I'll be looking forward to that day,mentionher heartwarm inde ill look forward day,mentionhere heartwarming indeed ill looking forward day,0.257,0.459,0.284,0.318,0.682,0.0
1753805514,happiness,"@kellieann1 haha hi mum! wow yes, very modern of you. now you just need to get a facebook account! p.s. talk to me by writing @mattcaplin",mentionher haha hi mum wow yes modern need get facebook account ps talk write mentionher,mentionhere haha hi mum wow yes modern need get facebook account ps talk writing mentionhere,0.0,0.558,0.442,0.0,0.558,0.442
1753805738,happiness,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined,alway think look good place apperici everyon support everi site join,always thinking look good place appericiate everyone supports every site joined,0.0,0.625,0.375,0.0,0.506,0.494
1753805947,happiness,Early lunch then getting all dressed up for Amy's confirmation,earli lunch get dress ami confirm,early lunch getting dressed amys confirmation,0.0,1.0,0.0,0.0,1.0,0.0
1753806156,happiness,hi @blowmefool thanks for the follow  good luck with your friend? ha,hi mentionher thank follow good luck friend ha,hi mentionhere thanks follow good luck friend ha,0.0,0.172,0.828,0.0,0.176,0.824
1753806317,sadness,"Off to see the Tinyï¿½s, thinking thoughts about smiles I caught from the radio  and big daft grin all over my face....",see tinyï¿½ think thought smile caught radio big daft grin face,see tinyï¿½s thinking thoughts smiles caught radio big daft grin face,0.0,0.592,0.408,0.0,0.616,0.384
1753806563,sadness,@ElizaPatricia Never met you in person but miss you like hell. That must be your charm...,mentionher never met person miss like hell must charm,mentionhere never met person miss like hell must charm,0.283,0.308,0.409,0.283,0.308,0.409
1753806598,happiness,"Done... with the #run : 14.5km / 1h33mn / 153bpm . Feeling great, no fatigue... and no speed",done run 145km 1h33mn 153bpm feel great fatigu speed,done run  145km  1h33mn  153bpm  feeling great fatigue speed,0.147,0.441,0.412,0.0,0.661,0.339
1753806660,sadness,Basil will be the highlight of my day. I've just had an old man lecture me on the greatness of the Telegraph. What an idiot,basil highlight day ive old man lectur great telegraph idiot,basil highlight day ive old man lecture greatness telegraph idiot,0.241,0.584,0.175,0.196,0.417,0.387
1753806773,happiness,"Had a great weekend with One, hanging with Nick &amp; Brendon, church this morning! Can't believe Loretta won the Mothers Day raffle again!",great weekend one hang nick amp brendon church morn cant believ loretta mother day raffl,great weekend one hanging nick amp brendon church morning cant believe loretta mothers day raffle,0.0,0.773,0.227,0.0,0.773,0.227
1753807050,happiness,"@BryonyCatrin hey hey, some else has twitter!",mentionher hey hey els twitter,mentionhere hey hey else twitter,0.0,1.0,0.0,0.0,1.0,0.0
1753819606,happiness,finished essay. dinner went well me and my brother acted like kids and had spoon fight  then fought over who woould sit in my sisters lap,finish essay dinner went well brother act like kid spoon fight fought woould sit sister lap,finished essay dinner went well brother acted like kids spoon fight fought woould sit sisters lap,0.228,0.558,0.214,0.228,0.558,0.214
1753819822,happiness,Had an amazing night with my favorite lady friend,amaz night favorit ladi friend,amazing night favorite lady friend,0.0,0.167,0.833,0.0,0.556,0.444
1753820083,sadness,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv",back leg kill yesterday big old leak kitchen look like stay pjs day infront tv,back legs kill yesterday big old leak kitchen looks like staying pjs day infront tv,0.329,0.556,0.116,0.329,0.556,0.116
1753820087,happiness,GETTING A PUPPYYY!!!!  What should I name him? I think Romeo is cute.,get puppyyi name think romeo cute,getting puppyyy name think romeo cute,0.0,0.625,0.375,0.0,0.625,0.375
1753820254,happiness,Having a (Y) weekend with Karen. Off to Swansea today,weekend karen swansea today,weekend karen swansea today,0.0,1.0,0.0,0.0,1.0,0.0
1753820348,happiness,@Fooddesigner good luck in the pressure test! don't worry everything will be great  #masterchef,mentionher good luck pressur test dont worri everyth great masterchef,mentionhere good luck pressure test dont worry everything great masterchef,0.292,0.266,0.442,0.203,0.432,0.364
1753820382,happiness,@Reemski Might be a while before I get around to it. Not sure if I will make it flat out in HTML or through WordPress. .. Fun fun fun,mentionher might get around sure make flat html wordpress fun fun fun,mentionhere might get around sure make flat html wordpress  fun fun fun,0.0,0.396,0.604,0.0,0.396,0.604
1753820563,happiness,@sosolid2k turtles and shoes make an awesome couple  if only shoes could talk back to the turtle :p lol,mentionher turtl shoe make awesom coupl shoe could talk back turtl p lol,mentionhere turtles shoes make awesome couple shoes could talk back turtle p lol,0.0,0.592,0.408,0.0,0.797,0.203
1753820620,happiness,"On way to the wimbledon with @sweezle to watch star trek, IMAX baby",way wimbledon mentionher watch star trek imax babi,way wimbledon mentionhere watch star trek imax baby,0.0,1.0,0.0,0.0,1.0,0.0
